20130109 17:00:00,,1.0514,1.05974,1.04929,1.05969,1.05162,1.06001,1.04948,1.05991,53760
20130110 17:00:00,,1.05969,1.0597,1.05297,1.05391,1.05991,1.06024,1.05316,1.05427,47682
20130113 17:00:00,,1.05391,1.05768,1.05208,1.05636,1.05427,1.05785,1.05225,1.05663,40975
20130114 17:00:00,,1.05636,1.05688,1.05254,1.05638,1.05663,1.05709,1.05269,1.05663,47507
20130115 17:00:00,,1.05638,1.05795,1.05313,1.05716,1.05663,1.05811,1.05329,1.05738,47686
20130116 17:00:00,,1.05716,1.05754,1.0493,1.05457,1.05738,1.05776,1.04948,1.05491,55022
20130117 17:00:00,,1.05457,1.05575,1.0485,1.05051,1.05491,1.05602,1.04866,1.05087,54419
20130120 17:00:00,,1.05051,1.05247,1.04922,1.0515,1.05087,1.05265,1.0494,1.05178,29408
20130121 17:00:00,,1.0515,1.05778,1.05039,1.05648,1.05178,1.05795,1.05057,1.05672,53436
20130122 17:00:00,,1.05648,1.05737,1.05267,1.0555,1.05672,1.05784,1.05284,1.05567,43739
20130123 17:00:00,,1.0555,1.0555,1.04429,1.04496,1.05567,1.05579,1.04455,1.04522,54475
20130124 17:00:00,,1.04496,1.0468,1.04023,1.04205,1.04522,1.04697,1.04041,1.04249,48726
20130127 17:00:00,,1.04205,1.04288,1.03838,1.04163,1.04249,1.04304,1.03854,1.04185,38884
20130128 17:00:00,,1.04163,1.04757,1.04049,1.04736,1.04185,1.04783,1.04069,1.04749,44451
20130129 17:00:00,,1.04736,1.04748,1.03985,1.04156,1.04749,1.04776,1.04002,1.04168,43567
20130130 17:00:00,,1.04156,1.04506,1.03795,1.04246,1.04168,1.04519,1.03811,1.04269,49497
20130131 17:00:00,,1.04246,1.04456,1.03605,1.04028,1.04269,1.04468,1.0362,1.04092,51951
20130203 17:00:00,,1.04275,1.04417,1.04084,1.04369,1.04315,1.04432,1.041,1.04394,37792
20130204 17:00:00,,1.04369,1.04569,1.03697,1.03885,1.04394,1.04615,1.03714,1.03911,53920
20130205 17:00:00,,1.03885,1.03996,1.0296,1.03182,1.03911,1.04012,1.02976,1.03212,52677
20130206 17:00:00,,1.03182,1.03384,1.02727,1.02826,1.03212,1.03393,1.02743,1.02849,59277
20130207 17:00:00,,1.02826,1.03475,1.0255,1.03142,1.02849,1.0349,1.02566,1.03225,50866
20130210 17:00:00,,1.03153,1.03239,1.02507,1.02532,1.03165,1.03259,1.02526,1.02558,36949
20130211 17:00:00,,1.02532,1.03207,1.02265,1.0306,1.02558,1.03223,1.02281,1.03065,48617
20130212 17:00:00,,1.0306,1.03692,1.03002,1.03631,1.03065,1.03755,1.03061,1.03755,44501
20130213 17:00:00,,1.03631,1.03681,1.0326,1.03588,1.03755,1.03755,1.03276,1.03618,45468
20130214 17:00:00,,1.03588,1.03743,1.02871,1.03045,1.03618,1.03756,1.02885,1.03083,46074
20130217 17:00:00,,1.02901,1.03141,1.02743,1.03046,1.0293,1.0316,1.02762,1.03069,31050
20130218 17:00:00,,1.03046,1.03672,1.02998,1.03551,1.03069,1.03685,1.03025,1.03575,45461
20130219 17:00:00,,1.03551,1.03666,1.02366,1.02562,1.03575,1.03682,1.02386,1.0259,51604
20130220 17:00:00,,1.02562,1.02637,1.02204,1.02468,1.0259,1.02654,1.02222,1.02487,53455
20130221 17:00:00,,1.02468,1.03397,1.02342,1.03177,1.02487,1.03415,1.02374,1.03238,52200
20130224 17:00:00,,1.03045,1.03275,1.02495,1.02545,1.03078,1.03291,1.02521,1.02599,70567
20130225 17:00:00,,1.02545,1.02916,1.01999,1.02278,1.02599,1.02933,1.02015,1.02302,78850
20130226 17:00:00,,1.02278,1.02454,1.01825,1.02331,1.02302,1.02468,1.01842,1.02357,67283
20130227 17:00:00,,1.02331,1.02894,1.01945,1.0213,1.02357,1.02909,1.01974,1.02159,63471
20130228 17:00:00,,1.0213,1.02416,1.01817,1.02017,1.02159,1.02426,1.01832,1.02063,59300
20130303 17:00:00,,1.02017,1.02047,1.01144,1.01936,1.02063,1.02064,1.01163,1.01965,52107
20130304 17:00:00,,1.01936,1.02619,1.01865,1.02556,1.01965,1.02637,1.01889,1.02583,57197
20130305 17:00:00,,1.02556,1.03007,1.0232,1.02343,1.02583,1.0302,1.02336,1.02375,49171
20130306 17:00:00,,1.02343,1.02892,1.02183,1.02674,1.02375,1.02909,1.02202,1.02691,55341
20130307 17:00:00,,1.02674,1.02836,1.02107,1.02303,1.02691,1.02863,1.02122,1.02361,47743
20130310 17:00:00,,1.02036,1.02833,1.01993,1.02795,1.02066,1.0285,1.02052,1.0282,34204
20130311 17:00:00,,1.02795,1.03347,1.02662,1.03221,1.0282,1.03363,1.02677,1.03253,48881
20130312 17:00:00,,1.03221,1.03334,1.02818,1.0298,1.03253,1.0335,1.02834,1.03005,50483
20130313 17:00:00,,1.0298,1.04007,1.0287,1.03833,1.03005,1.04021,1.02886,1.03855,58167
20130314 17:00:00,,1.03833,1.04134,1.03604,1.04074,1.03855,1.04152,1.03622,1.04103,44478
20130317 17:00:00,,1.03469,1.0409,1.03418,1.04006,1.03644,1.04105,1.03453,1.04013,52703
20130318 17:00:00,,1.04006,1.0405,1.03505,1.03698,1.04013,1.0408,1.03521,1.03725,51311
20130319 17:00:00,,1.03698,1.04046,1.03543,1.03771,1.03725,1.04065,1.03561,1.0379,48475
20130320 17:00:00,,1.03771,1.04576,1.03626,1.04397,1.0379,1.04591,1.03642,1.04422,48720
20130321 17:00:00,,1.04397,1.04593,1.04207,1.04434,1.04422,1.04611,1.0422,1.04489,38208
20130324 17:00:00,,1.04393,1.04787,1.0432,1.04641,1.04445,1.04805,1.04338,1.04658,49109
20130325 17:00:00,,1.04641,1.04962,1.04468,1.04846,1.04658,1.0498,1.04482,1.04875,42121
20130326 17:00:00,,1.04846,1.04846,1.04171,1.04423,1.04875,1.04886,1.04187,1.0445,39628
20130327 17:00:00,,1.04423,1.04568,1.03961,1.04126,1.0445,1.04586,1.03978,1.04125,41617
20130328 17:00:00,,1.04126,1.04264,1.04008,1.04165,1.04125,1.04285,1.04044,1.04231,21166
20130331 17:00:00,,1.04142,1.0431,1.03853,1.04214,1.04248,1.04324,1.03871,1.04239,21864
20130401 17:00:00,,1.04214,1.04786,1.04155,1.04484,1.04239,1.04803,1.04226,1.04512,36768
20130402 17:00:00,,1.04484,1.04966,1.0445,1.04598,1.04512,1.04984,1.04473,1.0462,37528
20130403 17:00:00,,1.04598,1.04921,1.03852,1.04351,1.0462,1.04922,1.03869,1.04358,60404
20130404 17:00:00,,1.04351,1.04376,1.03542,1.03879,1.04358,1.04416,1.0356,1.03899,56791
20130407 17:00:00,,1.03637,1.0423,1.03477,1.04107,1.03709,1.04243,1.03488,1.04136,43959
20130408 17:00:00,,1.04107,1.05085,1.04049,1.04873,1.04136,1.05105,1.04066,1.04899,52182
20130409 17:00:00,,1.04873,1.05515,1.04741,1.05422,1.04899,1.05528,1.04761,1.05446,47255
20130410 17:00:00,,1.05422,1.05816,1.04992,1.0544,1.05446,1.0583,1.05016,1.05468,49227
20130411 17:00:00,,1.0544,1.05603,1.04786,1.05017,1.05468,1.0562,1.04803,1.05104,50743
20130414 17:00:00,,1.04997,1.05232,1.02897,1.03103,1.0513,1.0525,1.0292,1.03135,91133
20130415 17:00:00,,1.03103,1.03967,1.02911,1.03901,1.03135,1.03983,1.02964,1.03926,84042
20130416 17:00:00,,1.03901,1.03939,1.02759,1.02965,1.03926,1.03955,1.02774,1.02988,78249
20130417 17:00:00,,1.02965,1.0337,1.02682,1.02997,1.02988,1.03385,1.027,1.03027,74273
20130418 17:00:00,,1.02997,1.03578,1.02741,1.02741,1.03027,1.03595,1.02774,1.02788,61487
20130421 17:00:00,,1.0278,1.03069,1.0235,1.02721,1.02822,1.03088,1.02367,1.02747,55424
20130422 17:00:00,,1.02721,1.02756,1.02203,1.02612,1.02747,1.02799,1.0222,1.0264,63920
20130423 17:00:00,,1.02612,1.02963,1.02308,1.02818,1.0264,1.02969,1.02324,1.02841,58652
20130424 17:00:00,,1.02818,1.03387,1.0271,1.02895,1.02841,1.03403,1.02728,1.02923,46128
20130425 17:00:00,,1.02895,1.03358,1.0262,1.02817,1.02923,1.03374,1.02636,1.02852,53702
20130428 17:00:00,,1.02745,1.03575,1.02716,1.035,1.02894,1.03592,1.02736,1.03524,40007
20130429 17:00:00,,1.035,1.03844,1.03286,1.037,1.03524,1.03855,1.03301,1.03729,49267
20130430 17:00:00,,1.037,1.03811,1.02646,1.02761,1.03729,1.0383,1.02663,1.02791,52236
20130501 17:00:00,,1.02761,1.02837,1.02215,1.0247,1.02791,1.02854,1.02229,1.02497,63186
20130502 17:00:00,,1.0247,1.03225,1.02404,1.03139,1.02497,1.03239,1.02435,1.03185,51253
20130505 17:00:00,,1.0296,1.03102,1.02214,1.02519,1.03145,1.03176,1.02231,1.02548,39057
20130506 17:00:00,,1.02519,1.02534,1.01544,1.01836,1.02548,1.02574,1.0156,1.01855,57499
20130507 17:00:00,,1.01836,1.02077,1.01545,1.01699,1.01855,1.02093,1.01562,1.01722,50446
20130508 17:00:00,,1.01699,1.02538,1.00451,1.00906,1.01722,1.02549,1.00476,1.00935,72017
20130509 17:00:00,,1.00906,1.00952,0.99603,1.0019,1.00935,1.00986,0.99621,1.00274,91473
20130512 17:00:00,,0.99978,1.00146,0.99396,0.99506,1.0007,1.00201,0.99412,0.99532,125289
20130513 17:00:00,,0.99506,1.00031,0.98763,0.98878,0.99532,1.00046,0.98779,0.98897,134232
20130514 17:00:00,,0.98878,0.99188,0.9852,0.98975,0.98897,0.99204,0.98535,0.98992,133045
20130515 17:00:00,,0.98975,0.99126,0.97966,0.98071,0.98992,0.99142,0.97983,0.98104,166451
20130516 17:00:00,,0.98071,0.98298,0.97106,0.97336,0.98104,0.98316,0.97122,0.97378,138599
20130519 17:00:00,,0.97496,0.98267,0.97367,0.98044,0.97583,0.98283,0.97387,0.98088,79863
20130520 17:00:00,,0.98044,0.98418,0.97507,0.98036,0.98088,0.98435,0.97524,0.98035,94100
20130521 17:00:00,,0.98036,0.98274,0.9661,0.96979,0.98035,0.98289,0.96628,0.97,113323
20130522 17:00:00,,0.96979,0.9778,0.9593,0.97456,0.97,0.97793,0.95945,0.97504,131531
20130523 17:00:00,,0.97456,0.97497,0.96336,0.96419,0.97504,0.97569,0.96348,0.96524,96939
20130526 17:00:00,,0.96331,0.9665,0.96143,0.96303,0.96516,0.96669,0.96161,0.96357,48299
20130527 17:00:00,,0.96303,0.96953,0.95958,0.96145,0.96357,0.96965,0.95975,0.9617,88250
20130528 17:00:00,,0.96145,0.96697,0.95275,0.96286,0.9617,0.96714,0.9529,0.96383,103343
20130529 17:00:00,,0.96286,0.96968,0.95813,0.96607,0.96383,0.96983,0.95844,0.96633,112564
20130530 17:00:00,,0.96607,0.96843,0.9548,0.95701,0.96633,0.9686,0.95496,0.95764,103760
20130602 17:00:00,,0.96207,0.97911,0.95896,0.97667,0.96263,0.97927,0.95922,0.97688,104409
20130603 17:00:00,,0.97667,0.97714,0.96098,0.96464,0.97688,0.97732,0.96118,0.96498,103249
20130604 17:00:00,,0.96464,0.9657,0.95105,0.95399,0.96498,0.9658,0.95123,0.95444,111817
20130605 17:00:00,,0.95399,0.96728,0.94338,0.95979,0.95444,0.9675,0.94354,0.96009,140055
20130606 17:00:00,,0.95979,0.95979,0.94271,0.94942,0.96009,0.96009,0.94296,0.94998,135065
20130609 17:00:00,,0.94001,0.94802,0.93906,0.94616,0.94138,0.94819,0.93948,0.9464,101730
20130610 17:00:00,,0.94616,0.94702,0.93249,0.94316,0.9464,0.94745,0.93269,0.94329,136992
20130611 17:00:00,,0.94316,0.95629,0.94149,0.9483,0.94329,0.95647,0.94167,0.94874,114966
20130612 17:00:00,,0.9483,0.96571,0.9428,0.96386,0.94874,0.96588,0.94305,0.96438,117313
20130613 17:00:00,,0.96386,0.96654,0.95667,0.95676,0.96438,0.96671,0.95687,0.95741,111558
20130616 17:00:00,,0.95676,0.96406,0.95082,0.95375,0.95741,0.96424,0.95102,0.95489,77413
20130617 17:00:00,,0.95375,0.95733,0.94395,0.94843,0.95489,0.95753,0.94413,0.94874,85513
20130618 17:00:00,,0.94843,0.95558,0.9283,0.92904,0.94874,0.95595,0.92852,0.92983,108482
20130619 17:00:00,,0.92904,0.9312,0.91625,0.91948,0.92983,0.93141,0.91644,0.92001,146712
20130620 17:00:00,,0.91948,0.92583,0.91816,0.92136,0.92001,0.926,0.91836,0.92219,118969
20130623 17:00:00,,0.92061,0.92982,0.91472,0.92469,0.92227,0.93001,0.9149,0.9251,133465
20130624 17:00:00,,0.92469,0.92963,0.91961,0.92587,0.9251,0.92981,0.91983,0.92618,113893
20130625 17:00:00,,0.92587,0.93439,0.92349,0.9277,0.92618,0.93458,0.92369,0.92793,105763
20130626 17:00:00,,0.9277,0.93382,0.92617,0.92731,0.92793,0.93398,0.92634,0.92774,90293
20130627 17:00:00,,0.92731,0.92862,0.91125,0.91323,0.92774,0.92883,0.91144,0.91436,100415
20130630 17:00:00,,0.91083,0.92524,0.9107,0.92348,0.91209,0.92542,0.91181,0.92395,85159
