20150101 17:00:00,,0.81607,0.81607,0.80765,0.80833,0.81633,0.81633,0.80789,0.80958,126178
20150104 17:00:00,,0.80704,0.81065,0.80343,0.80823,0.8075,0.81083,0.80362,0.8087,224764
20150105 17:00:00,,0.80823,0.81568,0.80802,0.80827,0.8087,0.81586,0.80825,0.80864,243610
20150106 17:00:00,,0.80827,0.80893,0.80317,0.80731,0.80864,0.80935,0.80338,0.80798,228236
20150107 17:00:00,,0.80731,0.81298,0.80689,0.81216,0.80798,0.81316,0.80721,0.81244,195890
20150108 17:00:00,,0.81216,0.82077,0.81047,0.81981,0.81244,0.82097,0.81068,0.82097,237773
20150111 17:00:00,,0.82077,0.82541,0.81297,0.81551,0.82107,0.82558,0.81318,0.81582,203293
20150112 17:00:00,,0.81551,0.81974,0.81268,0.81647,0.81582,0.81993,0.81289,0.8167,222458
20150113 17:00:00,,0.81647,0.81885,0.80674,0.81477,0.8167,0.81904,0.80693,0.81512,265643
20150114 17:00:00,,0.81477,0.82945,0.81322,0.82147,0.81512,0.82964,0.81342,0.82262,364759
20150115 17:00:00,,0.82147,0.82556,0.81672,0.82232,0.82262,0.82575,0.81694,0.82312,227426
20150118 17:00:00,,0.82178,0.82429,0.81952,0.82107,0.82237,0.82448,0.81971,0.82167,249526
20150119 17:00:00,,0.82107,0.82175,0.81589,0.81694,0.82167,0.82193,0.81608,0.81721,240399
20150120 17:00:00,,0.81694,0.82331,0.80772,0.80835,0.81721,0.82352,0.80792,0.80882,271568
20150121 17:00:00,,0.80835,0.81359,0.79942,0.80247,0.80882,0.81419,0.79965,0.80275,309903
20150122 17:00:00,,0.80247,0.80517,0.78802,0.78981,0.80275,0.80592,0.78822,0.79266,319655
20150125 17:00:00,,0.78755,0.7933,0.78571,0.79236,0.78898,0.79348,0.78595,0.79264,243557
20150126 17:00:00,,0.79236,0.79739,0.79049,0.79358,0.79264,0.7976,0.79067,0.79382,244413
20150127 17:00:00,,0.79358,0.80244,0.78833,0.78874,0.79382,0.80267,0.78854,0.78897,259764
20150128 17:00:00,,0.78874,0.79065,0.77192,0.77604,0.78897,0.79082,0.77209,0.77626,251547
20150129 17:00:00,,0.77604,0.77968,0.77301,0.77563,0.77626,0.77986,0.77319,0.77796,233245
20150201 17:00:00,,0.77483,0.78294,0.77474,0.78018,0.77624,0.78311,0.77521,0.78042,206909
20150202 17:00:00,,0.78018,0.78521,0.76254,0.77917,0.78042,0.78541,0.76273,0.77939,312132
20150203 17:00:00,,0.77917,0.78483,0.7742,0.77493,0.77939,0.78522,0.7744,0.77541,254063
20150204 17:00:00,,0.77493,0.78237,0.77327,0.77967,0.77541,0.78258,0.77345,0.77991,195126
20150205 17:00:00,,0.77967,0.78753,0.77777,0.77829,0.77991,0.78784,0.77793,0.78093,200483
20150208 17:00:00,,0.77605,0.78337,0.77471,0.78009,0.77628,0.78355,0.77491,0.78031,148106
20150209 17:00:00,,0.78009,0.78409,0.77465,0.77691,0.78031,0.78427,0.77482,0.77715,176411
20150210 17:00:00,,0.77691,0.77944,0.76931,0.77151,0.77715,0.77956,0.76948,0.77233,160668
20150211 17:00:00,,0.77151,0.7779,0.76433,0.77336,0.77233,0.77798,0.76451,0.77362,207272
20150212 17:00:00,,0.77336,0.7792,0.77225,0.77468,0.77362,0.77936,0.77248,0.77732,145524
20150215 17:00:00,,0.77746,0.7794,0.77505,0.77713,0.77768,0.77956,0.77529,0.77736,146011
20150216 17:00:00,,0.77713,0.7828,0.77414,0.78158,0.77736,0.78298,0.77434,0.78233,168716
20150217 17:00:00,,0.78158,0.78378,0.77729,0.78086,0.78233,0.784,0.77746,0.78117,160787
20150218 17:00:00,,0.78086,0.78424,0.77561,0.77911,0.78117,0.78443,0.77578,0.77933,156312
20150219 17:00:00,,0.77911,0.78479,0.77877,0.78439,0.77933,0.78579,0.77895,0.78462,153809
20150222 17:00:00,,0.78462,0.78478,0.77798,0.78012,0.78486,0.78499,0.77815,0.78036,131012
20150223 17:00:00,,0.78012,0.78363,0.77388,0.78303,0.78036,0.78383,0.77406,0.78327,173000
20150224 17:00:00,,0.78303,0.79006,0.78226,0.78853,0.78327,0.79025,0.78243,0.78875,141154
20150225 17:00:00,,0.78853,0.79122,0.77852,0.77986,0.78875,0.79139,0.77866,0.78009,163722
20150226 17:00:00,,0.77986,0.78337,0.77766,0.7797,0.78009,0.78355,0.77785,0.78142,143997
20150301 17:00:00,,0.78063,0.78065,0.77551,0.77651,0.78089,0.78169,0.77566,0.77673,121762
20150302 17:00:00,,0.77651,0.78438,0.77501,0.78159,0.77673,0.78976,0.77525,0.78187,141366
20150303 17:00:00,,0.78159,0.78597,0.77899,0.78167,0.78187,0.78619,0.77972,0.78189,130990
20150304 17:00:00,,0.78167,0.78397,0.77534,0.77811,0.78189,0.78417,0.77551,0.77833,145317
20150305 17:00:00,,0.77811,0.7845,0.77056,0.77065,0.77833,0.7854,0.77073,0.77258,159229
20150308 17:00:00,,0.77063,0.77392,0.76828,0.77013,0.77085,0.77411,0.76848,0.77039,132539
20150309 17:00:00,,0.77013,0.77067,0.76025,0.76245,0.77039,0.77098,0.76048,0.76292,199173
20150310 17:00:00,,0.76245,0.76438,0.75597,0.75914,0.76292,0.76456,0.75615,0.75963,201495
20150311 17:00:00,,0.75914,0.77307,0.75726,0.77067,0.75963,0.77332,0.75744,0.77089,215774
20150312 17:00:00,,0.77067,0.77095,0.76091,0.76262,0.77089,0.77114,0.76107,0.76471,153838
20150315 17:00:00,,0.76192,0.76788,0.76128,0.76372,0.76214,0.76806,0.76145,0.7646,155263
20150316 17:00:00,,0.76372,0.76645,0.76049,0.76161,0.7646,0.76661,0.76062,0.76183,172095
20150317 17:00:00,,0.76161,0.78466,0.75902,0.77754,0.76183,0.78501,0.75918,0.77787,212448
20150318 17:00:00,,0.77754,0.78079,0.76109,0.76473,0.77787,0.78096,0.76126,0.76534,256120
20150319 17:00:00,,0.76473,0.78019,0.76417,0.77722,0.76534,0.78035,0.76453,0.77885,211729
20150322 17:00:00,,0.77808,0.78983,0.77626,0.78787,0.77833,0.78998,0.77645,0.78817,241186
20150323 17:00:00,,0.78787,0.79375,0.78342,0.78724,0.78817,0.79395,0.784,0.78779,227214
20150324 17:00:00,,0.78724,0.7904,0.78281,0.78406,0.78779,0.79057,0.78298,0.78492,178365
20150325 17:00:00,,0.78406,0.78835,0.78,0.78269,0.78492,0.78852,0.78011,0.78292,202050
20150326 17:00:00,,0.78269,0.7834,0.77444,0.77452,0.78292,0.78372,0.7746,0.77538,173674
20150329 17:00:00,,0.77331,0.77464,0.76328,0.76525,0.77366,0.77483,0.76344,0.76547,156843
20150330 17:00:00,,0.76525,0.76637,0.75902,0.76053,0.76547,0.76654,0.75919,0.76077,166616
20150331 17:00:00,,0.76053,0.76628,0.75819,0.75983,0.76077,0.76649,0.75836,0.76005,186080
20150401 17:00:00,,0.75983,0.76103,0.75324,0.75907,0.76005,0.76122,0.7534,0.75929,167455
20150402 17:00:00,,0.75907,0.76944,0.75698,0.76263,0.75929,0.7704,0.75719,0.76377,95112
20150405 17:00:00,,0.76391,0.76666,0.75785,0.75889,0.7645,0.76683,0.75806,0.75983,84046
20150406 17:00:00,,0.75889,0.77105,0.7576,0.76318,0.75983,0.77124,0.7578,0.76342,182600
20150407 17:00:00,,0.76318,0.7727,0.76307,0.76794,0.76342,0.77286,0.7633,0.76873,186946
20150408 17:00:00,,0.76794,0.77378,0.7659,0.76913,0.76873,0.77396,0.76608,0.76935,162639
20150409 17:00:00,,0.76913,0.77209,0.76372,0.76752,0.76935,0.7723,0.76386,0.76938,157387
20150412 17:00:00,,0.76651,0.76777,0.75521,0.75883,0.76719,0.76817,0.75538,0.75904,173654
20150413 17:00:00,,0.75883,0.76479,0.75545,0.76243,0.75904,0.76497,0.75561,0.76271,192426
20150414 17:00:00,,0.76243,0.76998,0.75707,0.76742,0.76271,0.77016,0.75725,0.76863,204415
20150415 17:00:00,,0.76742,0.78213,0.76724,0.78021,0.76863,0.7823,0.76743,0.78043,244889
20150416 17:00:00,,0.78021,0.7842,0.77583,0.77712,0.78043,0.78435,0.77599,0.77858,215239
20150419 17:00:00,,0.78228,0.78259,0.7706,0.77233,0.78352,0.78354,0.77077,0.77259,171783
20150420 17:00:00,,0.77233,0.77531,0.76821,0.77092,0.77259,0.77549,0.76838,0.77163,182610
20150421 17:00:00,,0.77092,0.78064,0.77042,0.77501,0.77163,0.78081,0.77068,0.77605,205877
20150422 17:00:00,,0.77501,0.779,0.77102,0.77773,0.77605,0.77916,0.7712,0.77795,218966
20150423 17:00:00,,0.77773,0.78398,0.77635,0.78151,0.77795,0.78417,0.77654,0.78272,219049
20150426 17:00:00,,0.78194,0.78716,0.77907,0.78574,0.78268,0.78733,0.77924,0.78596,207116
20150427 17:00:00,,0.78574,0.80268,0.78325,0.80231,0.78596,0.80285,0.78344,0.80253,202340
20150428 17:00:00,,0.80231,0.8075,0.79758,0.80063,0.80253,0.80764,0.79774,0.80103,268003
20150429 17:00:00,,0.80063,0.80216,0.78625,0.79043,0.80103,0.80232,0.78641,0.7907,280740
20150430 17:00:00,,0.79043,0.79181,0.78027,0.78397,0.7907,0.79198,0.78043,0.78514,178972
20150503 17:00:00,,0.78314,0.78511,0.78014,0.78361,0.7837,0.78527,0.78035,0.78383,135632
20150504 17:00:00,,0.78361,0.79551,0.77848,0.79407,0.78383,0.79568,0.77882,0.79432,230879
20150505 17:00:00,,0.79407,0.80297,0.79178,0.79671,0.79432,0.80314,0.79198,0.79754,252295
20150506 17:00:00,,0.79671,0.80038,0.78895,0.79056,0.79754,0.80058,0.78911,0.79078,234952
20150507 17:00:00,,0.79056,0.79674,0.78625,0.7928,0.79078,0.79692,0.78643,0.79392,241116
20150510 17:00:00,,0.79241,0.79327,0.78756,0.78897,0.79365,0.79385,0.78773,0.78919,166800
20150511 17:00:00,,0.78897,0.79997,0.78857,0.79753,0.78919,0.80009,0.78876,0.79775,188007
20150512 17:00:00,,0.79753,0.81233,0.79444,0.81116,0.79775,0.81251,0.7951,0.81138,220942
20150513 17:00:00,,0.81116,0.81626,0.80625,0.80756,0.81138,0.81645,0.80642,0.80873,209396
20150514 17:00:00,,0.80756,0.80884,0.79956,0.80303,0.80873,0.80905,0.79973,0.80432,168531
20150517 17:00:00,,0.80338,0.80515,0.79762,0.79867,0.80449,0.80534,0.7978,0.79958,146203
20150518 17:00:00,,0.79867,0.80096,0.79058,0.79124,0.79958,0.80114,0.79074,0.79149,174065
20150519 17:00:00,,0.79124,0.79341,0.78604,0.78733,0.79149,0.79358,0.78623,0.78787,194582
20150520 17:00:00,,0.78733,0.79128,0.78649,0.78904,0.78787,0.79144,0.78669,0.78971,157223
20150521 17:00:00,,0.78904,0.79309,0.78098,0.78242,0.78971,0.79327,0.78116,0.78368,162900
20150524 17:00:00,,0.78176,0.7839,0.78026,0.78205,0.78338,0.78406,0.78046,0.78276,102403
20150525 17:00:00,,0.78205,0.7839,0.77264,0.77345,0.78276,0.78407,0.77282,0.77369,179014
20150526 17:00:00,,0.77345,0.77681,0.76898,0.77202,0.77369,0.77696,0.76916,0.77358,182560
20150527 17:00:00,,0.77202,0.77605,0.76171,0.76442,0.77358,0.77625,0.76186,0.76511,233014
20150528 17:00:00,,0.76442,0.76735,0.76288,0.76382,0.76511,0.76753,0.76305,0.76512,182538
20150531 17:00:00,,0.76339,0.76675,0.75976,0.76052,0.76446,0.76695,0.7599,0.76103,152949
20150601 17:00:00,,0.76052,0.77896,0.76025,0.77712,0.76103,0.77914,0.76053,0.77738,249642
20150602 17:00:00,,0.77712,0.78182,0.77506,0.77849,0.77738,0.78199,0.77523,0.77877,235570
20150603 17:00:00,,0.77849,0.77863,0.76635,0.76806,0.77877,0.77887,0.76649,0.76932,211298
20150604 17:00:00,,0.76806,0.77255,0.7598,0.76146,0.76932,0.77411,0.75999,0.76314,184237
20150607 17:00:00,,0.76223,0.77115,0.76023,0.76979,0.76303,0.77136,0.76041,0.7709,162805
20150608 17:00:00,,0.76979,0.7722,0.76457,0.76898,0.7709,0.77244,0.76474,0.76924,190013
20150609 17:00:00,,0.76898,0.77844,0.76349,0.77552,0.76924,0.77863,0.76369,0.77708,256998
20150610 17:00:00,,0.77552,0.77921,0.76924,0.77541,0.77708,0.77943,0.76945,0.77567,201525
20150611 17:00:00,,0.77541,0.77574,0.76771,0.77212,0.77567,0.77597,0.76789,0.77388,173916
20150614 17:00:00,,0.77517,0.77762,0.77033,0.77645,0.77545,0.77778,0.77048,0.77672,147959
20150615 17:00:00,,0.77645,0.77796,0.77212,0.77483,0.77672,0.77813,0.77229,0.7755,125052
20150616 17:00:00,,0.77483,0.77692,0.76417,0.77435,0.7755,0.77707,0.76459,0.7753,202627
20150617 17:00:00,,0.77435,0.78486,0.77095,0.77947,0.7753,0.78498,0.77115,0.78031,198142
20150618 17:00:00,,0.77947,0.78142,0.77358,0.77697,0.78031,0.78165,0.77375,0.77804,156382
20150621 17:00:00,,0.77627,0.77958,0.77204,0.77266,0.77713,0.77975,0.77221,0.77292,143873
20150622 17:00:00,,0.77266,0.77484,0.76785,0.77329,0.77292,0.77499,0.76799,0.77383,159997
20150623 17:00:00,,0.77329,0.77702,0.76824,0.76989,0.77383,0.77725,0.76841,0.77087,156308
20150624 17:00:00,,0.76989,0.77517,0.76955,0.77334,0.77087,0.77534,0.76977,0.77439,138153
20150625 17:00:00,,0.77334,0.77393,0.76298,0.76508,0.77439,0.77458,0.76313,0.76622,145442
20150628 17:00:00,,0.76231,0.77115,0.75846,0.76778,0.76284,0.77133,0.7589,0.76805,241670
20150629 17:00:00,,0.76778,0.77239,0.76588,0.77023,0.76805,0.77254,0.76604,0.77118,205596
20150630 17:00:00,,0.77023,0.77378,0.76381,0.76438,0.77118,0.77399,0.76396,0.76466,183587
20150701 17:00:00,,0.76438,0.76567,0.7589,0.76317,0.76466,0.76585,0.75904,0.76343,181718
20150702 17:00:00,,0.76317,0.7648,0.75082,0.75082,0.76343,0.76497,0.75104,0.75228,154912
20150705 17:00:00,,0.74796,0.7532,0.74606,0.74983,0.74822,0.75335,0.74647,0.75009,177723
20150706 17:00:00,,0.74983,0.75009,0.73971,0.74507,0.75009,0.75039,0.73988,0.74532,206943
20150707 17:00:00,,0.74507,0.74584,0.73715,0.74281,0.74532,0.74603,0.7373,0.74307,208585
20150708 17:00:00,,0.74281,0.74909,0.73914,0.74442,0.74307,0.74927,0.73934,0.74502,202184
20150709 17:00:00,,0.74442,0.74958,0.74088,0.74322,0.74502,0.74975,0.74103,0.74455,175835
20150712 17:00:00,,0.74148,0.74677,0.73824,0.74049,0.74214,0.74696,0.73836,0.74077,208236
20150713 17:00:00,,0.74049,0.7478,0.73868,0.74478,0.74077,0.74797,0.73886,0.74584,186161
20150714 17:00:00,,0.74478,0.74881,0.73531,0.73777,0.74584,0.74931,0.73544,0.73803,211942
20150715 17:00:00,,0.73777,0.74365,0.73491,0.74015,0.73803,0.74381,0.73508,0.7407,178966
20150716 17:00:00,,0.74015,0.74181,0.73668,0.73688,0.7407,0.74197,0.73684,0.73802,158935
20150719 17:00:00,,0.73762,0.7397,0.73269,0.73677,0.7386,0.73986,0.73289,0.73731,184796
20150720 17:00:00,,0.73677,0.74487,0.73405,0.74183,0.73731,0.74506,0.73422,0.7421,209919
20150721 17:00:00,,0.74183,0.74383,0.73602,0.73711,0.7421,0.744,0.73616,0.73818,213371
20150722 17:00:00,,0.73711,0.74167,0.73498,0.73501,0.73818,0.74183,0.7353,0.73558,210701
20150723 17:00:00,,0.73501,0.73612,0.7259,0.72765,0.73558,0.73634,0.72604,0.72879,200957
20150726 17:00:00,,0.72695,0.73241,0.72649,0.72684,0.72721,0.73257,0.72668,0.7271,189965
20150727 17:00:00,,0.72684,0.73438,0.72563,0.73352,0.7271,0.73458,0.72579,0.73392,196692
20150728 17:00:00,,0.73352,0.73504,0.72817,0.72934,0.73392,0.7352,0.72835,0.72983,218296
20150729 17:00:00,,0.72934,0.73219,0.72541,0.72905,0.72983,0.73236,0.72561,0.72932,201178
20150730 17:00:00,,0.72905,0.7366,0.72334,0.72952,0.72932,0.73678,0.72356,0.73142,254535
20150802 17:00:00,,0.73155,0.73162,0.72593,0.72835,0.73254,0.73255,0.72611,0.72867,184944
20150803 17:00:00,,0.72835,0.74278,0.72625,0.73777,0.72867,0.74294,0.72644,0.73807,243169
20150804 17:00:00,,0.73777,0.73946,0.73335,0.73547,0.73807,0.7398,0.73354,0.73574,217097
20150805 17:00:00,,0.73547,0.73913,0.73143,0.73429,0.73574,0.7397,0.73159,0.73498,208578
20150806 17:00:00,,0.73429,0.74192,0.7333,0.74171,0.73498,0.74215,0.73348,0.74209,226778
20150809 17:00:00,,0.74104,0.74214,0.73528,0.74118,0.74188,0.74231,0.73545,0.74144,175064
20150810 17:00:00,,0.74118,0.74387,0.72825,0.73,0.74144,0.74406,0.72842,0.73071,277804
20150811 17:00:00,,0.73,0.73867,0.72141,0.73752,0.73071,0.73885,0.7217,0.73818,294590
20150812 17:00:00,,0.73752,0.74087,0.73224,0.73549,0.73818,0.74104,0.73239,0.73678,215872
20150813 17:00:00,,0.73549,0.73969,0.73542,0.73723,0.73678,0.73986,0.73558,0.73897,194787
20150816 17:00:00,,0.7372,0.73883,0.73431,0.73704,0.73832,0.73901,0.73447,0.7373,152462
20150817 17:00:00,,0.73704,0.73853,0.73192,0.73398,0.7373,0.73872,0.7321,0.73426,184424
20150818 17:00:00,,0.73398,0.73744,0.73114,0.73447,0.73426,0.73764,0.73131,0.73517,243481
20150819 17:00:00,,0.73447,0.73722,0.7284,0.73353,0.73517,0.73739,0.72857,0.73386,209561
20150820 17:00:00,,0.73353,0.73594,0.72859,0.73082,0.73386,0.73611,0.72877,0.73267,233376
20150823 17:00:00,,0.72973,0.73107,0.70307,0.71556,0.73071,0.73133,0.70479,0.71582,378188
20150824 17:00:00,,0.71556,0.72491,0.71226,0.71277,0.71582,0.72511,0.71247,0.71327,292163
20150825 17:00:00,,0.71277,0.71562,0.70691,0.71208,0.71327,0.71601,0.70707,0.71258,296831
20150826 17:00:00,,0.71208,0.71804,0.70983,0.71646,0.71258,0.71822,0.71,0.71672,228226
20150827 17:00:00,,0.71646,0.72051,0.712,0.71637,0.71672,0.72069,0.71216,0.71764,211686
20150830 17:00:00,,0.71516,0.71623,0.70817,0.71119,0.71595,0.7168,0.70834,0.71145,185089
20150831 17:00:00,,0.71119,0.71528,0.70132,0.70132,0.71145,0.71557,0.70156,0.7019,247296
20150901 17:00:00,,0.70132,0.70483,0.69813,0.70377,0.7019,0.70499,0.69832,0.70403,238127
20150902 17:00:00,,0.70377,0.70621,0.69916,0.7016,0.70403,0.70643,0.69934,0.70186,213281
20150903 17:00:00,,0.7016,0.70206,0.69066,0.69076,0.70186,0.70229,0.69096,0.69174,214906
20150906 17:00:00,,0.69264,0.69492,0.69102,0.69232,0.69292,0.69511,0.69142,0.69258,209423
20150907 17:00:00,,0.69232,0.70387,0.69223,0.70157,0.69258,0.70405,0.69252,0.70183,168901
20150908 17:00:00,,0.70157,0.70694,0.70048,0.70123,0.70183,0.70711,0.70065,0.70238,172498
20150909 17:00:00,,0.70123,0.70988,0.69453,0.70701,0.70238,0.71005,0.6947,0.70728,251498
20150910 17:00:00,,0.70701,0.70915,0.70347,0.709,0.70728,0.70938,0.70364,0.70934,143624
20150913 17:00:00,,0.70803,0.71507,0.70624,0.71362,0.70831,0.71523,0.70643,0.71388,136181
20150914 17:00:00,,0.71362,0.71651,0.70847,0.71402,0.71388,0.71668,0.70863,0.71429,142692
20150915 17:00:00,,0.71402,0.71991,0.71224,0.71957,0.71429,0.72008,0.71242,0.71983,131209
20150916 17:00:00,,0.71957,0.72746,0.71372,0.71642,0.71983,0.72769,0.71388,0.71827,215758
20150917 17:00:00,,0.71642,0.72792,0.71612,0.71812,0.71827,0.72808,0.71648,0.72001,180215
20150920 17:00:00,,0.71792,0.71963,0.71209,0.71298,0.7187,0.71981,0.71227,0.71368,137169
20150921 17:00:00,,0.71298,0.71582,0.7056,0.70879,0.71368,0.71599,0.70575,0.70912,139864
20150922 17:00:00,,0.70879,0.70895,0.69882,0.69985,0.70912,0.70937,0.699,0.70048,151043
20150923 17:00:00,,0.69985,0.70418,0.69379,0.70189,0.70048,0.70438,0.69394,0.70271,187091
20150924 17:00:00,,0.70189,0.70417,0.69777,0.70193,0.70271,0.70434,0.69805,0.70342,163259
20150927 17:00:00,,0.70279,0.70355,0.69785,0.69881,0.70312,0.70372,0.69803,0.69903,136692
20150928 17:00:00,,0.69881,0.70231,0.6936,0.69797,0.69903,0.70248,0.69376,0.69924,170104
20150929 17:00:00,,0.69797,0.70376,0.69788,0.70134,0.69924,0.70394,0.69854,0.70223,166879
20150930 17:00:00,,0.70134,0.7084,0.69974,0.7025,0.70223,0.70857,0.69995,0.70338,189501
20151001 17:00:00,,0.7025,0.70673,0.70018,0.70462,0.70338,0.70786,0.70036,0.70569,186293
20151004 17:00:00,,0.70538,0.71103,0.70417,0.7079,0.70596,0.71118,0.70437,0.70869,181527
20151005 17:00:00,,0.7079,0.71745,0.7065,0.71637,0.70869,0.71762,0.70687,0.71671,198286
20151006 17:00:00,,0.71637,0.72339,0.7149,0.72064,0.71671,0.72357,0.71507,0.721,186307
20151007 17:00:00,,0.72064,0.72709,0.71642,0.72579,0.721,0.72729,0.7166,0.72617,183425
20151008 17:00:00,,0.72579,0.73434,0.72467,0.73278,0.72617,0.7345,0.72501,0.73398,190357
20151011 17:00:00,,0.73108,0.73815,0.73046,0.73603,0.73219,0.7383,0.7306,0.73641,168650
20151012 17:00:00,,0.73603,0.73634,0.72424,0.7243,0.73641,0.73654,0.72459,0.72468,187558
20151013 17:00:00,,0.7243,0.73167,0.71977,0.72967,0.72468,0.73185,0.71997,0.73047,201880
20151014 17:00:00,,0.72967,0.73627,0.72649,0.73235,0.73047,0.73644,0.72666,0.73342,226556
20151015 17:00:00,,0.73235,0.73368,0.72485,0.72599,0.73342,0.73401,0.72504,0.72748,171851
20151018 17:00:00,,0.72544,0.73067,0.72381,0.7247,0.72606,0.73084,0.72399,0.72504,135157
