20140101 21:00:00,,0.89274,0.89274,0.89073,0.89127,0.89302,0.89302,0.89087,0.89148,0
20140102 01:00:00,,0.89127,0.89185,0.88805,0.88929,0.89148,0.89204,0.8882,0.88946,0
20140102 05:00:00,,0.88929,0.88963,0.8842,0.88689,0.88946,0.88983,0.88439,0.88705,0
20140102 09:00:00,,0.88689,0.89426,0.88676,0.89151,0.88705,0.89449,0.88694,0.89169,0
20140102 13:00:00,,0.89151,0.89219,0.89029,0.89094,0.89169,0.89238,0.89046,0.89119,0
20140102 17:00:00,,0.89094,0.89103,0.88843,0.8894,0.89119,0.8917,0.88863,0.88958,0
20140102 21:00:00,,0.8894,0.89928,0.88906,0.89723,0.88958,0.8994,0.88924,0.89743,0
20140103 01:00:00,,0.89723,0.89976,0.89615,0.89915,0.89743,0.89999,0.89631,0.89935,0
20140103 05:00:00,,0.89915,0.90039,0.89743,0.89978,0.89935,0.90056,0.89762,0.89997,0
20140103 09:00:00,,0.89978,0.90035,0.89696,0.89799,0.89997,0.90054,0.89714,0.89819,0
20140103 13:00:00,,0.89799,0.89823,0.89353,0.89415,0.89819,0.89843,0.89378,0.89508,0
20140105 17:00:00,,0.89502,0.89818,0.89465,0.89642,0.89656,0.89836,0.89485,0.89661,0
20140105 21:00:00,,0.89642,0.89686,0.89416,0.89431,0.89661,0.89704,0.89436,0.8945,0
20140106 01:00:00,,0.89431,0.89745,0.89344,0.89527,0.8945,0.89763,0.8936,0.89545,0
20140106 05:00:00,,0.89527,0.8966,0.89375,0.89485,0.89545,0.89677,0.89394,0.89505,0
20140106 09:00:00,,0.89485,0.89728,0.89369,0.89665,0.89505,0.89746,0.89396,0.89683,0
20140106 13:00:00,,0.89665,0.89718,0.89585,0.8966,0.89683,0.89738,0.89605,0.89692,0
20140106 17:00:00,,0.8966,0.89703,0.89241,0.89267,0.89692,0.89722,0.89259,0.89284,0
20140106 21:00:00,,0.89267,0.89433,0.89107,0.89163,0.89284,0.89449,0.89126,0.8918,0
20140107 01:00:00,,0.89163,0.89306,0.891,0.89186,0.8918,0.89323,0.89116,0.89203,0
20140107 05:00:00,,0.89186,0.89394,0.89113,0.89148,0.89203,0.89412,0.8913,0.89165,0
20140107 09:00:00,,0.89148,0.89346,0.88927,0.8922,0.89165,0.89363,0.88942,0.89237,0
20140107 13:00:00,,0.8922,0.89298,0.8915,0.89261,0.89237,0.89309,0.89168,0.89287,0
