20140115 17:00:00,,0.89142,0.8915,0.87759,0.88202,0.89169,0.89195,0.87776,0.8822,132770
20140116 17:00:00,,0.88202,0.88269,0.87625,0.87821,0.8822,0.88341,0.87645,0.87855,93735
20140119 17:00:00,,0.87658,0.882,0.87559,0.88105,0.87795,0.88218,0.87575,0.88128,73207
20140120 17:00:00,,0.88105,0.88367,0.87747,0.88073,0.88128,0.88385,0.87764,0.88067,103663
20140121 17:00:00,,0.88073,0.88878,0.87852,0.88526,0.88067,0.88888,0.87889,0.88532,110361
20140122 17:00:00,,0.88526,0.88526,0.87307,0.87672,0.88532,0.88543,0.87328,0.87698,150740
20140123 17:00:00,,0.87672,0.87743,0.86594,0.86825,0.87698,0.87762,0.86612,0.86869,157436
20140126 17:00:00,,0.8689,0.8759,0.86767,0.87378,0.86979,0.87606,0.86786,0.87397,133592
20140127 17:00:00,,0.87378,0.88199,0.87256,0.87745,0.87397,0.88214,0.87274,0.87811,122645
20140128 17:00:00,,0.87745,0.8825,0.87238,0.87367,0.87811,0.88268,0.87258,0.87397,171455
20140129 17:00:00,,0.87367,0.87997,0.87094,0.87927,0.87397,0.88013,0.87113,0.87952,135153
20140130 17:00:00,,0.87927,0.88226,0.86936,0.87497,0.87952,0.88245,0.86953,0.87608,143920
20140202 17:00:00,,0.87652,0.88327,0.87379,0.87533,0.8768,0.88346,0.87396,0.87532,133131
20140203 17:00:00,,0.87533,0.8941,0.87296,0.89242,0.87532,0.89427,0.8731,0.89266,165652
20140204 17:00:00,,0.89242,0.89378,0.88728,0.89085,0.89266,0.89392,0.88744,0.89142,127181
20140205 17:00:00,,0.89085,0.89797,0.89067,0.8958,0.89142,0.89815,0.89107,0.89602,118239
20140206 17:00:00,,0.8958,0.89975,0.89216,0.89576,0.89602,0.89994,0.8923,0.89612,115352
20140209 17:00:00,,0.89548,0.89581,0.89061,0.8948,0.89577,0.89602,0.89078,0.89503,70907
20140210 17:00:00,,0.8948,0.90469,0.89402,0.90364,0.89503,0.90487,0.89426,0.90383,112177
20140211 17:00:00,,0.90364,0.90664,0.90065,0.90255,0.90383,0.90681,0.90081,0.90277,97949
20140212 17:00:00,,0.90255,0.90306,0.89267,0.89781,0.90277,0.90324,0.89285,0.89804,112582
20140213 17:00:00,,0.89781,0.90429,0.89652,0.90262,0.89804,0.90453,0.89677,0.90395,101625
20140216 17:00:00,,0.90608,0.90685,0.90215,0.90308,0.90642,0.90711,0.90232,0.90343,77479
20140217 17:00:00,,0.90308,0.90799,0.90009,0.90251,0.90343,0.90818,0.90026,0.90291,113392
