20150101 21:00:00,,0.81607,0.81607,0.81258,0.81354,0.81633,0.81633,0.81278,0.81376,0
20150102 01:00:00,,0.81354,0.81454,0.81257,0.81414,0.81376,0.8147,0.81281,0.81433,0
20150102 05:00:00,,0.81414,0.81425,0.8105,0.81076,0.81433,0.8144,0.81071,0.81094,0
20150102 09:00:00,,0.81076,0.81308,0.81014,0.81114,0.81094,0.81327,0.81033,0.81133,0
20150102 13:00:00,,0.81114,0.81142,0.80765,0.80833,0.81133,0.81161,0.80789,0.80958,0
20150104 17:00:00,,0.80704,0.81056,0.80517,0.80817,0.8075,0.81077,0.80543,0.80839,0
20150104 21:00:00,,0.80817,0.80958,0.80343,0.80496,0.80839,0.80977,0.80362,0.80516,0
20150105 01:00:00,,0.80496,0.80877,0.80386,0.80858,0.80516,0.80893,0.80406,0.80876,0
20150105 05:00:00,,0.80858,0.80882,0.80556,0.80756,0.80876,0.80898,0.80576,0.80775,0
20150105 09:00:00,,0.80756,0.81065,0.8073,0.80898,0.80775,0.81083,0.80746,0.80917,0
20150105 13:00:00,,0.80898,0.80997,0.80812,0.80823,0.80917,0.81017,0.80837,0.8087,0
20150105 17:00:00,,0.80823,0.81234,0.80802,0.81156,0.8087,0.81253,0.80825,0.81176,0
20150105 21:00:00,,0.81156,0.81503,0.81151,0.8142,0.81176,0.81522,0.81169,0.81435,0
20150106 01:00:00,,0.8142,0.81568,0.81149,0.813,0.81435,0.81586,0.81165,0.81318,0
20150106 05:00:00,,0.813,0.81405,0.81198,0.81238,0.81318,0.81423,0.81217,0.81257,0
20150106 09:00:00,,0.81238,0.81367,0.8101,0.81058,0.81257,0.81385,0.81029,0.81076,0
20150106 13:00:00,,0.81058,0.81189,0.80812,0.80827,0.81076,0.81207,0.80852,0.80864,0
20150106 17:00:00,,0.80827,0.80851,0.80544,0.80736,0.80864,0.80935,0.80561,0.80752,0
20150106 21:00:00,,0.80736,0.80811,0.80634,0.80703,0.80752,0.80832,0.80652,0.80721,0
20150107 01:00:00,,0.80703,0.80807,0.80527,0.80605,0.80721,0.80825,0.80549,0.80624,0
20150107 05:00:00,,0.80605,0.80802,0.80501,0.80544,0.80624,0.80817,0.80517,0.80558,0
20150107 09:00:00,,0.80544,0.80554,0.80317,0.80501,0.80558,0.80572,0.80338,0.80522,0
20150107 13:00:00,,0.80501,0.80893,0.80351,0.80731,0.80522,0.80912,0.80375,0.80798,0
20150107 17:00:00,,0.80731,0.81054,0.80689,0.80926,0.80798,0.81074,0.80721,0.80945,0
20150107 21:00:00,,0.80926,0.81151,0.80843,0.81124,0.80945,0.8117,0.8086,0.81143,0
20150108 01:00:00,,0.81124,0.81245,0.80917,0.81101,0.81143,0.81257,0.80932,0.81119,0
20150108 05:00:00,,0.81101,0.81149,0.80931,0.81075,0.81119,0.81167,0.80949,0.81093,0
20150108 09:00:00,,0.81075,0.81298,0.80928,0.81275,0.81093,0.81316,0.80945,0.81294,0
