20160103 17:00:00,,0.72814,0.73007,0.72124,0.72232,0.72916,0.73026,0.72145,0.72251,0
20160103 21:00:00,,0.72232,0.72336,0.72059,0.72158,0.72251,0.72356,0.72075,0.72176,0
20160104 01:00:00,,0.72158,0.72246,0.71975,0.72153,0.72176,0.72263,0.71993,0.7217,0
20160104 05:00:00,,0.72153,0.72214,0.71812,0.71863,0.7217,0.72233,0.71829,0.71882,0
20160104 09:00:00,,0.71863,0.71882,0.71552,0.71769,0.71882,0.71898,0.71568,0.71786,0
20160104 13:00:00,,0.71769,0.71962,0.7172,0.71886,0.71786,0.71979,0.71737,0.71925,0
20160104 17:00:00,,0.71886,0.72122,0.71725,0.72118,0.71925,0.7214,0.71755,0.72137,0
20160104 21:00:00,,0.72118,0.72139,0.71922,0.71988,0.72137,0.72156,0.71939,0.72006,0
20160105 01:00:00,,0.71988,0.7211,0.71724,0.71755,0.72006,0.72127,0.71742,0.71773,0
20160105 05:00:00,,0.71755,0.71779,0.71636,0.71696,0.71773,0.71796,0.71653,0.71713,0
20160105 09:00:00,,0.71696,0.71709,0.71315,0.7146,0.71713,0.71728,0.71333,0.7148,0
20160105 13:00:00,,0.7146,0.71656,0.71409,0.71587,0.7148,0.71674,0.71427,0.71632,0
20160105 17:00:00,,0.71587,0.71709,0.71217,0.71263,0.71632,0.71726,0.71234,0.7128,0
20160105 21:00:00,,0.71263,0.71316,0.7106,0.71196,0.7128,0.71333,0.71075,0.71213,0
20160106 01:00:00,,0.71196,0.71202,0.7057,0.70767,0.71213,0.71217,0.70585,0.70786,0
20160106 05:00:00,,0.70767,0.70855,0.70542,0.7081,0.70786,0.70871,0.70582,0.70827,0
20160106 09:00:00,,0.7081,0.70936,0.70518,0.70554,0.70827,0.70953,0.70536,0.70573,0
20160106 13:00:00,,0.70554,0.70737,0.70476,0.70704,0.70573,0.70755,0.70495,0.70736,0
20160106 17:00:00,,0.70704,0.70854,0.7024,0.70284,0.70736,0.70871,0.70257,0.70303,0
20160106 21:00:00,,0.70284,0.70538,0.7024,0.70322,0.70303,0.70554,0.70257,0.70337,0
20160107 01:00:00,,0.70322,0.70585,0.70116,0.70271,0.70337,0.70605,0.70131,0.7029,0
20160107 05:00:00,,0.70271,0.70329,0.69797,0.6986,0.7029,0.70347,0.69813,0.69877,0
20160107 09:00:00,,0.6986,0.70327,0.69859,0.70245,0.69877,0.70344,0.69876,0.70262,0
20160107 13:00:00,,0.70245,0.70265,0.69882,0.70106,0.70262,0.70284,0.69902,0.70132,0
20160107 17:00:00,,0.70106,0.7076,0.7003,0.70483,0.70132,0.70797,0.70058,0.70503,0
20160107 21:00:00,,0.70483,0.7066,0.70449,0.70499,0.70503,0.70675,0.70467,0.70518,0
20160108 01:00:00,,0.70499,0.7064,0.70195,0.70228,0.70518,0.70656,0.70214,0.70245,0
20160108 05:00:00,,0.70228,0.7027,0.69846,0.70059,0.70245,0.70288,0.69877,0.70078,0
20160108 09:00:00,,0.70059,0.70139,0.69622,0.69924,0.70078,0.70157,0.69638,0.69941,0
20160108 13:00:00,,0.69924,0.69954,0.69462,0.69468,0.69941,0.69974,0.69524,0.69582,0
20160110 17:00:00,,0.69697,0.69815,0.69259,0.69627,0.69732,0.69842,0.69283,0.69649,0
20160110 21:00:00,,0.69627,0.69809,0.69478,0.69688,0.69649,0.69827,0.69498,0.69706,0
20160111 01:00:00,,0.69688,0.70135,0.69589,0.70086,0.69706,0.70152,0.69605,0.70105,0
20160111 05:00:00,,0.70086,0.7035,0.69921,0.70226,0.70105,0.70366,0.69936,0.70243,0
20160111 09:00:00,,0.70226,0.7028,0.69753,0.69791,0.70243,0.70298,0.69772,0.69809,0
20160111 13:00:00,,0.69791,0.70004,0.69661,0.69936,0.69809,0.70022,0.6968,0.69988,0
20160111 17:00:00,,0.69936,0.70037,0.69765,0.69951,0.69988,0.70061,0.69787,0.69968,0
20160111 21:00:00,,0.69951,0.69969,0.69728,0.69817,0.69968,0.69987,0.69746,0.69834,0
20160112 01:00:00,,0.69817,0.69902,0.69392,0.69857,0.69834,0.69919,0.6941,0.69875,0
