0, 0.34, 296.456799999998, 0.723028196773141
0, 0.36, 297.9424, 0.739007224285653
0, 0.48, 342.1376, 0.719746015444309
0, 0.5, 304.480000000004, 0.816653580915516
0, 0.52, 324.249599999999, 0.737304701503108
0, 0.54, 360.1984, 0.77040641652423
0, 0.56, 391.8848, 0.783371980998556
0, 0.58, 365.810400000001, 0.821719352116355
0, 0.6, 345.247999999999, 0.824769375261439
0, 0.62, 218.031999999999, 0.839935406809373
0, 0.64, 239.903999999999, 0.854901328661448
0, 0.66, 241.025599999998, 0.818011602561095
0.02, 0.36, 306.807999999999, 0.741226976360206
0.02, 0.38, 325.182400000001, 0.739195755813903
0.02, 0.58, 273.355199999999, 0.749734456822708
0.02, 0.6, 317.231999999998, 0.811009268513839
0.02, 0.62, 339.8064, 0.806710874593225
0.02, 0.64, 201.9776, 0.786350957557265
0.02, 0.66, 200.441599999998, 0.767432102589845
0.04, 0.06, 216.231199999999, 0.891868811482326
0.04, 0.08, 142.435199999999, 0.749557178764709
0.04, 0.34, 281.735199999999, 0.700409374225619
0.04, 0.36, 293.713599999998, 0.77153645752482
0.04, 0.38, 319.487999999999, 0.811160125481658
0.04, 0.4, 301.247999999999, 0.795190584682592
0.04, 0.42, 301.160799999999, 0.753382365664751
0.04, 0.44, 265.315199999999, 0.752841751156755
0.04, 0.46, 282.096, 0.766302585034927
0.04, 0.48, 270.9504, 0.745357309710328
0.04, 0.5, 300.660000000004, 0.76626425822889
0.04, 0.52, 327.036799999998, 0.766841801095282
0.04, 0.56, 224.287999999998, 0.714256658475626
0.04, 0.58, 253.582399999998, 0.760021573317243
0.04, 0.6, 265.039999999998, 0.798811660105832
0.04, 0.62, 295.452799999999, 0.848107342828844
0.04, 0.64, 278.7392, 0.871868979065672
0.04, 0.66, 274.195999999998, 0.887175752458022
0.04, 0.68, 241.291199999997, 0.815577342021512
0.04, 0.7, 234.504, 0.730283457597323
0.06, 0.06, 171.9488, 0.831318430814676
0.06, 0.08, 288.729599999999, 0.899131232138312
0.06, 0.1, 228.128, 0.78960577682597
0.06, 0.42, 280.118399999999, 0.748394548558533
0.06, 0.52, 225.574399999998, 0.717883684257306
0.06, 0.62, 271.435199999998, 0.731066942919574
0.06, 0.64, 275.168000000001, 0.748723591390701
0.06, 0.66, 245.593599999998, 0.788586504293195
0.06, 0.68, 197.425599999998, 0.769216495656182
0.06, 0.7, 216.824, 0.775880528919144
0.06, 0.72, 251.5904, 0.808804592127096
0.06, 0.76, 295.425599999999, 0.769062211521813
0.08, 0.04, 89.6607999999973, 0.741163926285821
0.08, 0.06, 175.172000000002, 0.880024691712542
0.08, 0.08, 242.982399999999, 0.880700820007863
0.08, 0.1, 295.635999999999, 0.901433388746784
0.08, 0.12, 225.972799999997, 0.776699538307451
0.08, 0.38, 275.9848, 0.753206624044951
0.08, 0.4, 288.031999999999, 0.795857382865583
0.08, 0.42, 316.7576, 0.834236752088222
0.08, 0.44, 311.271999999998, 0.821098003098882
0.08, 0.46, 345.5896, 0.829402406771437
0.08, 0.48, 257.017599999999, 0.797327960284927
0.08, 0.5, 254.800000000004, 0.825197834408721
0.08, 0.52, 213.046399999999, 0.809172508128994
0.08, 0.54, 242.970399999999, 0.82234636149559
0.08, 0.56, 211.347199999999, 0.726907408342502
0.08, 0.58, 193.291999999998, 0.76615020357546
0.08, 0.6, 209.103999999997, 0.759370913504485
0.08, 0.62, 275.459199999998, 0.800133613628699
0.08, 0.64, 286.297600000001, 0.82590523152658
0.08, 0.66, 342.715999999999, 0.851211880050095
0.08, 0.68, 308.694399999998, 0.888081971312796
0.08, 0.7, 256.428, 0.875928616409829
0.08, 0.72, 200.896, 0.842249135457621
0.08, 0.74, 176.837599999998, 0.767945153147275
0.1, 0.06, 186.710400000003, 0.896062993194486
0.1, 0.08, 241.369600000001, 0.911469796343971
0.1, 0.1, 292.651999999999, 0.914441853784993
0.1, 0.12, 326.140799999997, 0.904833757989695
