20120101 21:00:00,,1.01922,1.02295,1.01922,1.02181,1.02113,1.0236,1.02113,1.02231,0
20120102 01:00:00,,1.02181,1.02338,1.01933,1.02217,1.02231,1.02352,1.01976,1.02251,0
20120102 05:00:00,,1.02217,1.02255,1.02097,1.02184,1.02251,1.02293,1.02143,1.02222,0
20120102 09:00:00,,1.02184,1.02244,1.02087,1.02179,1.02222,1.02389,1.02168,1.02231,0
20120102 13:00:00,,1.02179,1.02363,1.02116,1.02294,1.02231,1.02415,1.02187,1.02415,0
20120102 17:00:00,,1.02294,1.0292,1.02294,1.02888,1.02415,1.02938,1.02373,1.0291,0
20120102 21:00:00,,1.02888,1.02986,1.02784,1.02886,1.0291,1.03005,1.02804,1.02906,0
20120103 01:00:00,,1.02886,1.03133,1.02835,1.03106,1.02906,1.03152,1.02852,1.03124,0
20120103 05:00:00,,1.03106,1.03683,1.03098,1.03393,1.03124,1.03699,1.03123,1.03414,0
20120103 09:00:00,,1.03393,1.03856,1.03329,1.036,1.03414,1.03876,1.03351,1.03621,0
20120103 13:00:00,,1.036,1.03856,1.03574,1.0376,1.03621,1.03874,1.03597,1.03801,0
20120103 17:00:00,,1.0376,1.0379,1.034,1.0341,1.03801,1.03821,1.0342,1.03427,0
20120103 21:00:00,,1.0341,1.03614,1.0322,1.03588,1.03427,1.03636,1.03239,1.03603,0
20120104 01:00:00,,1.03588,1.03728,1.03298,1.03515,1.03603,1.03747,1.03318,1.0353,0
20120104 05:00:00,,1.03515,1.03619,1.03063,1.03164,1.0353,1.03635,1.0308,1.03184,0
20120104 09:00:00,,1.03164,1.03664,1.03035,1.03642,1.03184,1.03683,1.03052,1.03663,0
20120104 13:00:00,,1.03642,1.03721,1.03476,1.03614,1.03663,1.03747,1.03496,1.03719,0
20120104 17:00:00,,1.03614,1.03706,1.03099,1.03269,1.03719,1.03738,1.03121,1.03292,0
20120104 21:00:00,,1.03269,1.03348,1.03149,1.03233,1.03292,1.03364,1.03171,1.03253,0
20120105 01:00:00,,1.03233,1.03378,1.0258,1.02665,1.03253,1.03394,1.026,1.02685,0
20120105 05:00:00,,1.02665,1.03019,1.02379,1.02736,1.02685,1.03036,1.02398,1.02752,0
20120105 09:00:00,,1.02736,1.02786,1.02312,1.02627,1.02752,1.02804,1.02332,1.02646,0
20120105 13:00:00,,1.02627,1.02785,1.02399,1.02602,1.02646,1.028,1.02417,1.02624,0
20120105 21:00:00,,1.02602,1.02627,1.02051,1.02239,1.02624,1.02647,1.02067,1.02257,0
20120106 01:00:00,,1.02239,1.02671,1.02234,1.02535,1.02257,1.02686,1.02252,1.02555,0
20120106 05:00:00,,1.02535,1.0273,1.02285,1.02383,1.02555,1.02781,1.02304,1.02399,0
20120106 09:00:00,,1.02383,1.02577,1.02012,1.02283,1.02399,1.02596,1.02025,1.02301,0
20120106 13:00:00,,1.02283,1.02418,1.02193,1.02218,1.02301,1.02437,1.02214,1.02357,0
20120108 17:00:00,,1.02218,1.02218,1.01491,1.0154,1.02357,1.02357,1.01539,1.01557,0
20120108 21:00:00,,1.0154,1.01768,1.01444,1.01686,1.01557,1.01785,1.01465,1.01706,0
20120109 01:00:00,,1.01686,1.02335,1.01686,1.02291,1.01706,1.0235,1.01704,1.02308,0
20120109 05:00:00,,1.02291,1.02343,1.02058,1.02321,1.02308,1.02354,1.02076,1.02337,0
20120109 09:00:00,,1.02321,1.02439,1.01931,1.02098,1.02337,1.02456,1.01949,1.02113,0
20120109 13:00:00,,1.02098,1.02563,1.02073,1.0237,1.02113,1.02579,1.02094,1.02426,0
20120109 17:00:00,,1.0237,1.02876,1.02284,1.02806,1.02426,1.02896,1.02306,1.02826,0
20120109 21:00:00,,1.02806,1.03185,1.02733,1.03066,1.02826,1.03207,1.02753,1.03088,0
20120110 01:00:00,,1.03066,1.03315,1.02795,1.03185,1.03088,1.0333,1.02815,1.03205,0
20120110 05:00:00,,1.03185,1.03507,1.03157,1.03389,1.03205,1.03524,1.03177,1.03407,0
20120110 09:00:00,,1.03389,1.03448,1.03044,1.03168,1.03407,1.03465,1.03062,1.03189,0
20120110 13:00:00,,1.03168,1.03277,1.03019,1.03109,1.03189,1.03297,1.03035,1.0316,0
20120110 17:00:00,,1.03109,1.03159,1.0269,1.02828,1.0316,1.03199,1.02707,1.02842,0
20120110 21:00:00,,1.02828,1.02893,1.02747,1.02876,1.02842,1.0291,1.02767,1.02894,0
20120111 01:00:00,,1.02876,1.03275,1.02856,1.03231,1.02894,1.03293,1.02875,1.03249,0
20120111 05:00:00,,1.03231,1.03248,1.02619,1.02877,1.03249,1.03266,1.02636,1.02896,0
20120111 09:00:00,,1.02877,1.03078,1.02639,1.02966,1.02896,1.031,1.02656,1.02986,0
20120111 13:00:00,,1.02966,1.03164,1.02955,1.03098,1.02986,1.03177,1.02977,1.03129,0
20120111 17:00:00,,1.03098,1.03165,1.02854,1.02948,1.03129,1.03185,1.02874,1.02965,0
20120111 21:00:00,,1.02948,1.03118,1.02917,1.02976,1.02965,1.03136,1.02936,1.02996,0
20120112 01:00:00,,1.02976,1.0328,1.02866,1.03262,1.02996,1.03294,1.02885,1.03282,0
20120112 05:00:00,,1.03262,1.0377,1.03232,1.0332,1.03282,1.03786,1.03246,1.03336,0
20120112 09:00:00,,1.0332,1.03579,1.02895,1.0325,1.03336,1.03595,1.02913,1.03266,0
20120112 13:00:00,,1.0325,1.03446,1.03188,1.03313,1.03266,1.03469,1.03204,1.03352,0
20120112 17:00:00,,1.03313,1.0339,1.03197,1.03272,1.03352,1.03409,1.03217,1.03292,0
20120112 21:00:00,,1.03272,1.03328,1.03018,1.03305,1.03292,1.03346,1.03037,1.03325,0
20120113 01:00:00,,1.03305,1.03655,1.03302,1.0359,1.03325,1.0367,1.03322,1.03608,0
20120113 05:00:00,,1.0359,1.03668,1.03075,1.03158,1.03608,1.03684,1.03095,1.03178,0
20120113 09:00:00,,1.03158,1.03161,1.02315,1.02857,1.03178,1.03178,1.02333,1.02878,0
20120113 13:00:00,,1.02857,1.03332,1.02693,1.03149,1.02878,1.03364,1.02715,1.03331,0
20120115 17:00:00,,1.03149,1.03149,1.02533,1.027,1.03331,1.03331,1.02552,1.0272,0
20120115 21:00:00,,1.027,1.02893,1.02663,1.02762,1.0272,1.0291,1.02682,1.02782,0
20120116 01:00:00,,1.02762,1.03249,1.02728,1.03101,1.02782,1.03267,1.02747,1.03119,0
20120116 05:00:00,,1.03101,1.03181,1.02869,1.03171,1.03119,1.03197,1.02887,1.03186,0
20120116 09:00:00,,1.03171,1.03366,1.03106,1.03257,1.03186,1.03384,1.03126,1.03279,0
20120116 13:00:00,,1.03257,1.03261,1.03039,1.03114,1.03279,1.03286,1.03067,1.03182,0
20120116 17:00:00,,1.03114,1.03589,1.02994,1.03584,1.03182,1.03613,1.03042,1.03613,0
20120116 21:00:00,,1.03584,1.03974,1.03496,1.03878,1.03613,1.03996,1.03515,1.03903,0
20120117 01:00:00,,1.03878,1.04427,1.03826,1.04383,1.03903,1.04445,1.03847,1.04403,0
20120117 05:00:00,,1.04383,1.04489,1.03893,1.03905,1.04403,1.04507,1.03911,1.03923,0
20120117 09:00:00,,1.03905,1.04044,1.03702,1.03812,1.03923,1.04062,1.03723,1.03829,0
20120117 13:00:00,,1.03812,1.03933,1.03538,1.03745,1.03829,1.03952,1.03559,1.03774,0
20120117 17:00:00,,1.03745,1.03923,1.03703,1.03843,1.03774,1.03939,1.03717,1.03863,0
20120117 21:00:00,,1.03843,1.04045,1.03752,1.03895,1.03863,1.04062,1.03772,1.03915,0
20120118 01:00:00,,1.03895,1.04124,1.03579,1.03855,1.03915,1.04141,1.03599,1.03875,0
20120118 05:00:00,,1.03855,1.04273,1.0368,1.03693,1.03875,1.04291,1.03699,1.0371,0
20120118 09:00:00,,1.03693,1.04221,1.03593,1.0418,1.0371,1.0424,1.03612,1.04195,0
20120118 13:00:00,,1.0418,1.04367,1.03996,1.04335,1.04195,1.04389,1.04016,1.04389,0
20120118 17:00:00,,1.04335,1.04335,1.03737,1.04009,1.04389,1.04389,1.03791,1.0403,0
20120118 21:00:00,,1.04009,1.04061,1.03797,1.03829,1.0403,1.04079,1.03817,1.03851,0
20120119 01:00:00,,1.03829,1.04096,1.03704,1.03953,1.03851,1.04113,1.03723,1.03971,0
20120119 05:00:00,,1.03953,1.04329,1.03901,1.04226,1.03971,1.04345,1.0392,1.04246,0
20120119 09:00:00,,1.04226,1.04268,1.03941,1.04012,1.04246,1.04284,1.03957,1.04028,0
20120119 13:00:00,,1.04012,1.04252,1.03923,1.04155,1.04028,1.04285,1.03942,1.04173,0
20120119 21:00:00,,1.04155,1.04171,1.03997,1.04074,1.04173,1.04189,1.04011,1.04092,0
20120120 01:00:00,,1.04074,1.04306,1.03823,1.03884,1.04092,1.04322,1.0384,1.03901,0
20120120 05:00:00,,1.03884,1.04518,1.03835,1.04449,1.03901,1.04531,1.03855,1.04467,0
20120120 09:00:00,,1.04449,1.04805,1.04388,1.04694,1.04467,1.04822,1.04407,1.04714,0
20120120 13:00:00,,1.04694,1.04876,1.04661,1.04808,1.04714,1.04907,1.0468,1.04882,0
20120122 17:00:00,,1.04808,1.04927,1.04579,1.04626,1.04882,1.04958,1.04602,1.04653,0
20120122 21:00:00,,1.04626,1.04928,1.04618,1.04849,1.04653,1.04946,1.04642,1.04869,0
20120123 01:00:00,,1.04849,1.05072,1.04838,1.05048,1.04869,1.0509,1.04855,1.05068,0
20120123 05:00:00,,1.05048,1.05659,1.04998,1.05528,1.05068,1.05677,1.05015,1.05547,0
20120123 09:00:00,,1.05528,1.05725,1.05157,1.05268,1.05547,1.05741,1.05179,1.05287,0
20120123 13:00:00,,1.05268,1.05418,1.05183,1.05219,1.05287,1.05435,1.05201,1.05282,0
20120123 17:00:00,,1.05219,1.05348,1.05155,1.05206,1.05282,1.05386,1.05185,1.05226,0
20120123 21:00:00,,1.05206,1.05206,1.04833,1.04956,1.05226,1.05226,1.04853,1.04975,0
20120124 01:00:00,,1.04956,1.05135,1.04609,1.04664,1.04975,1.05153,1.04629,1.04684,0
20120124 05:00:00,,1.04664,1.04775,1.04337,1.04361,1.04684,1.04793,1.04352,1.0438,0
20120124 09:00:00,,1.04361,1.048,1.04273,1.04759,1.0438,1.0482,1.04291,1.04779,0
20120124 13:00:00,,1.04759,1.04926,1.04683,1.04916,1.04779,1.04979,1.04702,1.04979,0
20120124 17:00:00,,1.04916,1.05154,1.04363,1.05072,1.04979,1.05174,1.04477,1.05092,0
20120124 21:00:00,,1.05072,1.05345,1.05072,1.05224,1.05092,1.05362,1.05092,1.05241,0
20120125 01:00:00,,1.05224,1.05403,1.04813,1.04818,1.05241,1.05417,1.04832,1.04835,0
20120125 05:00:00,,1.04818,1.04828,1.04473,1.04627,1.04835,1.04845,1.04492,1.04645,0
20120125 09:00:00,,1.04627,1.05549,1.0444,1.05439,1.04645,1.05568,1.04457,1.05455,0
20120125 13:00:00,,1.05439,1.06189,1.05418,1.05962,1.05455,1.06207,1.05439,1.05986,0
20120125 17:00:00,,1.05962,1.06147,1.05873,1.06045,1.05986,1.06165,1.05893,1.06065,0
20120125 21:00:00,,1.06045,1.06366,1.05967,1.06355,1.06065,1.06384,1.05987,1.06375,0
20120126 01:00:00,,1.06355,1.06766,1.06245,1.06738,1.06375,1.06784,1.06265,1.06755,0
20120126 05:00:00,,1.06738,1.06869,1.06526,1.06765,1.06755,1.06886,1.06544,1.06784,0
20120126 09:00:00,,1.06765,1.0683,1.06264,1.06369,1.06784,1.06848,1.06286,1.06391,0
20120126 13:00:00,,1.06369,1.06428,1.06077,1.06294,1.06391,1.06442,1.06096,1.06351,0
20120126 17:00:00,,1.06294,1.06394,1.05915,1.06128,1.06351,1.06421,1.05934,1.06148,0
20120126 21:00:00,,1.06128,1.06273,1.06069,1.06146,1.06148,1.06291,1.06088,1.06163,0
20120127 01:00:00,,1.06146,1.06534,1.06053,1.0651,1.06163,1.06552,1.06072,1.0653,0
20120127 05:00:00,,1.0651,1.06689,1.05959,1.06002,1.0653,1.06707,1.05977,1.06019,0
20120127 09:00:00,,1.06002,1.06576,1.05972,1.06354,1.06019,1.06588,1.05989,1.06373,0
20120127 13:00:00,,1.06354,1.06661,1.06305,1.06508,1.06373,1.06682,1.06322,1.06657,0
20120129 17:00:00,,1.06488,1.06522,1.05851,1.05924,1.06683,1.06683,1.05871,1.05944,0
20120129 21:00:00,,1.05924,1.06114,1.05685,1.0569,1.05944,1.06132,1.05705,1.0571,0
20120130 01:00:00,,1.0569,1.05785,1.05318,1.05401,1.0571,1.05805,1.05333,1.05417,0
20120130 05:00:00,,1.05401,1.05658,1.05256,1.05329,1.05417,1.05675,1.0527,1.05345,0
20120130 09:00:00,,1.05329,1.05993,1.05303,1.05838,1.05345,1.06003,1.0532,1.05857,0
20120130 13:00:00,,1.05838,1.06016,1.05713,1.05963,1.05857,1.06036,1.05734,1.06021,0
20120130 17:00:00,,1.05963,1.06307,1.05765,1.06133,1.06021,1.06318,1.05784,1.06153,0
20120130 21:00:00,,1.06133,1.06442,1.06127,1.06326,1.06153,1.06461,1.06147,1.06344,0
20120131 01:00:00,,1.06326,1.06839,1.06203,1.06732,1.06344,1.06857,1.06221,1.06749,0
20120131 05:00:00,,1.06732,1.06762,1.06446,1.06563,1.06749,1.06779,1.06466,1.06582,0
20120131 09:00:00,,1.06563,1.06725,1.05871,1.06005,1.06582,1.0674,1.05889,1.06022,0
20120131 13:00:00,,1.06005,1.06212,1.05965,1.06184,1.06022,1.06237,1.05982,1.06236,0
20120131 17:00:00,,1.06184,1.06373,1.05929,1.06252,1.06236,1.06386,1.05947,1.06271,0
20120131 21:00:00,,1.06252,1.0638,1.06015,1.06124,1.06271,1.06397,1.06033,1.06142,0
20120201 01:00:00,,1.06124,1.06814,1.05684,1.06746,1.06142,1.06828,1.05704,1.06766,0
20120201 05:00:00,,1.06746,1.07143,1.06576,1.07012,1.06766,1.07157,1.06596,1.07032,0
20120201 09:00:00,,1.07012,1.07396,1.06984,1.07203,1.07032,1.07411,1.07001,1.07223,0
20120201 13:00:00,,1.07203,1.07299,1.06926,1.07033,1.07223,1.07318,1.06945,1.07063,0
20120201 17:00:00,,1.07033,1.0756,1.06992,1.07398,1.07063,1.07578,1.07038,1.07416,0
20120201 21:00:00,,1.07398,1.07413,1.07006,1.07161,1.07416,1.0743,1.07026,1.0718,0
20120202 01:00:00,,1.07161,1.07417,1.06974,1.07055,1.0718,1.07432,1.06993,1.07075,0
20120202 05:00:00,,1.07055,1.07336,1.06787,1.07153,1.07075,1.07357,1.06804,1.07171,0
20120202 09:00:00,,1.07153,1.07466,1.06911,1.07114,1.07171,1.07481,1.06931,1.07127,0
20120202 13:00:00,,1.07114,1.07164,1.07015,1.0709,1.07127,1.07182,1.07034,1.07155,0
20120202 17:00:00,,1.0709,1.07134,1.06749,1.06868,1.07155,1.07163,1.06768,1.06887,0
20120202 21:00:00,,1.06868,1.07,1.06709,1.06895,1.06887,1.07016,1.06727,1.06915,0
20120203 01:00:00,,1.06895,1.07213,1.06811,1.0713,1.06915,1.07227,1.0683,1.07145,0
20120203 05:00:00,,1.0713,1.07529,1.0681,1.07348,1.07145,1.07543,1.06828,1.07365,0
20120203 09:00:00,,1.07348,1.07933,1.07214,1.0783,1.07365,1.07951,1.0723,1.0785,0
20120203 13:00:00,,1.0783,1.07914,1.07604,1.07604,1.0785,1.07931,1.07693,1.07756,0
20120205 17:00:00,,1.07604,1.07664,1.07215,1.07272,1.07756,1.07756,1.07257,1.07292,0
20120205 21:00:00,,1.07272,1.07305,1.07095,1.07242,1.07292,1.07322,1.07113,1.0726,0
20120206 01:00:00,,1.07242,1.07355,1.06822,1.06972,1.0726,1.07373,1.0684,1.06989,0
20120206 05:00:00,,1.06972,1.07291,1.06874,1.06926,1.06989,1.07307,1.06892,1.06945,0
20120206 09:00:00,,1.06926,1.07456,1.06884,1.07335,1.06945,1.07472,1.069,1.07355,0
20120206 13:00:00,,1.07335,1.07376,1.07185,1.07252,1.07355,1.07395,1.07204,1.07281,0
20120206 17:00:00,,1.07252,1.07278,1.07125,1.07183,1.07281,1.07298,1.07142,1.07201,0
20120206 21:00:00,,1.07183,1.08089,1.07007,1.07927,1.07201,1.08115,1.07027,1.07945,0
20120207 01:00:00,,1.07927,1.0822,1.07795,1.0797,1.07945,1.08235,1.0781,1.07989,0
20120207 05:00:00,,1.0797,1.08081,1.07621,1.07912,1.07989,1.08095,1.07638,1.07931,0
20120207 09:00:00,,1.07912,1.08155,1.07823,1.08015,1.07931,1.08171,1.07842,1.08035,0
20120207 13:00:00,,1.08015,1.08083,1.07804,1.08059,1.08035,1.08116,1.07822,1.08116,0
20120207 17:00:00,,1.08059,1.08074,1.07817,1.07833,1.08116,1.08127,1.07835,1.07853,0
20120207 21:00:00,,1.07833,1.08202,1.0783,1.0815,1.07853,1.08218,1.07852,1.08169,0
20120208 01:00:00,,1.0815,1.08433,1.08143,1.08316,1.08169,1.08448,1.08161,1.08335,0
20120208 05:00:00,,1.08316,1.08435,1.08157,1.08285,1.08335,1.08451,1.08177,1.08303,0
20120208 09:00:00,,1.08285,1.08345,1.07671,1.07979,1.08303,1.08362,1.0769,1.07997,0
20120208 13:00:00,,1.07979,1.0804,1.07781,1.07988,1.07997,1.08061,1.07801,1.08011,0
20120208 17:00:00,,1.07988,1.08019,1.07375,1.07564,1.08011,1.08043,1.07409,1.07582,0
20120208 21:00:00,,1.07564,1.08136,1.07564,1.08049,1.07582,1.08152,1.07582,1.08068,0
20120209 01:00:00,,1.08049,1.08237,1.0793,1.08045,1.08068,1.08255,1.07947,1.08062,0
20120209 05:00:00,,1.08045,1.08162,1.078,1.07963,1.08062,1.08178,1.07817,1.07983,0
20120209 09:00:00,,1.07963,1.08225,1.07816,1.08001,1.07983,1.08242,1.07836,1.08022,0
20120209 13:00:00,,1.08001,1.08073,1.0781,1.07861,1.08022,1.08088,1.07831,1.07884,0
20120209 17:00:00,,1.07861,1.07891,1.07311,1.07358,1.07884,1.07915,1.07333,1.07377,0
20120209 21:00:00,,1.07358,1.07535,1.07005,1.07126,1.07377,1.07552,1.07026,1.07146,0
20120210 01:00:00,,1.07126,1.07163,1.06784,1.06947,1.07146,1.07176,1.06804,1.06965,0
20120210 05:00:00,,1.06947,1.06957,1.06393,1.06585,1.06965,1.06974,1.06408,1.06602,0
20120210 09:00:00,,1.06585,1.06863,1.06533,1.06759,1.06602,1.0688,1.06551,1.06777,0
20120210 13:00:00,,1.06759,1.06796,1.06526,1.06684,1.06777,1.06812,1.06547,1.06793,0
20120212 17:00:00,,1.06684,1.07233,1.06684,1.07123,1.06793,1.07255,1.06793,1.07142,0
20120212 21:00:00,,1.07123,1.07487,1.07079,1.07374,1.07142,1.07503,1.07098,1.07394,0
20120213 01:00:00,,1.07374,1.07775,1.07206,1.07577,1.07394,1.07791,1.07223,1.07595,0
20120213 05:00:00,,1.07577,1.07669,1.07363,1.07429,1.07595,1.07687,1.07375,1.07448,0
20120213 09:00:00,,1.07429,1.0755,1.07225,1.07433,1.07448,1.07565,1.07245,1.07451,0
20120213 13:00:00,,1.07433,1.07533,1.07299,1.07301,1.07451,1.07547,1.07325,1.07331,0
20120213 17:00:00,,1.07301,1.07373,1.06911,1.06914,1.07331,1.07397,1.0693,1.06934,0
